STORE_ID,DEPT_ID,STORE_TYPE,STORE_SIZE,GOLD_LOADED_AT
8,77,A,155078,2026-07-13 13:09:01.728 -0700
18,99,B,120653,2026-07-13 13:09:01.728 -0700
16,77,B,57197,2026-07-13 13:09:01.728 -0700
40,19,A,155083,2026-07-13 13:09:01.728 -0700
33,27,A,39690,2026-07-13 13:09:01.728 -0700
25,77,B,128107,2026-07-13 13:09:01.728 -0700
44,34,C,39910,2026-07-13 13:09:01.728 -0700
21,52,B,140167,2026-07-13 13:09:01.728 -0700
37,95,C,39910,2026-07-13 13:09:01.728 -0700
23,30,B,114533,2026-07-13 13:09:01.728 -0700
1,90,A,151315,2026-07-13 13:09:01.728 -0700
27,37,A,204184,2026-07-13 13:09:01.728 -0700
41,60,A,196321,2026-07-13 13:09:01.728 -0700
35,23,B,103681,2026-07-13 13:09:01.728 -0700
16,90,B,57197,2026-07-13 13:09:01.728 -0700
18,93,B,120653,2026-07-13 13:09:01.728 -0700
25,37,B,128107,2026-07-13 13:09:01.728 -0700
22,32,B,119557,2026-07-13 13:09:01.728 -0700
41,54,A,196321,2026-07-13 13:09:01.728 -0700
42,17,C,39690,2026-07-13 13:09:01.728 -0700
22,29,B,119557,2026-07-13 13:09:01.728 -0700
27,6,A,204184,2026-07-13 13:09:01.728 -0700
1,14,A,151315,2026-07-13 13:09:01.728 -0700
11,12,A,207499,2026-07-13 13:09:01.728 -0700
4,1,A,205863,2026-07-13 13:09:01.728 -0700
15,96,B,123737,2026-07-13 13:09:01.728 -0700
1,97,A,151315,2026-07-13 13:09:01.728 -0700
8,21,A,155078,2026-07-13 13:09:01.728 -0700
34,17,A,158114,2026-07-13 13:09:01.728 -0700
13,52,A,219622,2026-07-13 13:09:01.728 -0700
23,16,B,114533,2026-07-13 13:09:01.728 -0700
42,16,C,39690,2026-07-13 13:09:01.728 -0700
31,17,A,203750,2026-07-13 13:09:01.728 -0700
6,27,A,202505,2026-07-13 13:09:01.728 -0700
12,27,B,112238,2026-07-13 13:09:01.728 -0700
35,20,B,103681,2026-07-13 13:09:01.728 -0700
42,95,C,39690,2026-07-13 13:09:01.728 -0700
34,80,A,158114,2026-07-13 13:09:01.728 -0700
21,41,B,140167,2026-07-13 13:09:01.728 -0700
22,80,B,119557,2026-07-13 13:09:01.728 -0700
7,24,B,70713,2026-07-13 13:09:01.728 -0700
40,44,A,155083,2026-07-13 13:09:01.728 -0700
6,11,A,202505,2026-07-13 13:09:01.728 -0700
43,4,C,41062,2026-07-13 13:09:01.728 -0700
8,5,A,155078,2026-07-13 13:09:01.728 -0700
29,25,B,93638,2026-07-13 13:09:01.728 -0700
41,72,A,196321,2026-07-13 13:09:01.728 -0700
10,35,B,126512,2026-07-13 13:09:01.728 -0700
19,8,A,203819,2026-07-13 13:09:01.728 -0700
28,29,A,206302,2026-07-13 13:09:01.728 -0700
42,98,C,39690,2026-07-13 13:09:01.728 -0700
25,52,B,128107,2026-07-13 13:09:01.728 -0700
7,34,B,70713,2026-07-13 13:09:01.728 -0700
24,7,A,203819,2026-07-13 13:09:01.728 -0700
40,34,A,155083,2026-07-13 13:09:01.728 -0700
10,54,B,126512,2026-07-13 13:09:01.728 -0700
29,41,B,93638,2026-07-13 13:09:01.728 -0700
42,4,C,39690,2026-07-13 13:09:01.728 -0700
33,14,A,39690,2026-07-13 13:09:01.728 -0700
5,2,B,34875,2026-07-13 13:09:01.728 -0700
9,5,B,125833,2026-07-13 13:09:01.728 -0700
40,97,A,155083,2026-07-13 13:09:01.728 -0700
1,59,A,151315,2026-07-13 13:09:01.728 -0700
6,19,A,202505,2026-07-13 13:09:01.728 -0700
2,58,A,202307,2026-07-13 13:09:01.728 -0700
13,96,A,219622,2026-07-13 13:09:01.728 -0700
8,14,A,155078,2026-07-13 13:09:01.728 -0700
8,31,A,155078,2026-07-13 13:09:01.728 -0700
31,59,A,203750,2026-07-13 13:09:01.728 -0700
4,8,A,205863,2026-07-13 13:09:01.728 -0700
31,42,A,203750,2026-07-13 13:09:01.728 -0700
16,96,B,57197,2026-07-13 13:09:01.728 -0700
11,60,A,207499,2026-07-13 13:09:01.728 -0700
2,56,A,202307,2026-07-13 13:09:01.728 -0700
41,91,A,196321,2026-07-13 13:09:01.728 -0700
33,97,A,39690,2026-07-13 13:09:01.728 -0700
17,22,B,93188,2026-07-13 13:09:01.728 -0700
12,26,B,112238,2026-07-13 13:09:01.728 -0700
16,80,B,57197,2026-07-13 13:09:01.728 -0700
4,72,A,205863,2026-07-13 13:09:01.728 -0700
12,18,B,112238,2026-07-13 13:09:01.728 -0700
5,20,B,34875,2026-07-13 13:09:01.728 -0700
26,21,A,152513,2026-07-13 13:09:01.728 -0700
4,41,A,205863,2026-07-13 13:09:01.728 -0700
41,23,A,196321,2026-07-13 13:09:01.728 -0700
38,38,C,39690,2026-07-13 13:09:01.728 -0700
18,19,B,120653,2026-07-13 13:09:01.728 -0700
15,47,B,123737,2026-07-13 13:09:01.728 -0700
10,96,B,126512,2026-07-13 13:09:01.728 -0700
41,18,A,196321,2026-07-13 13:09:01.728 -0700
4,38,A,205863,2026-07-13 13:09:01.728 -0700
22,6,B,119557,2026-07-13 13:09:01.728 -0700
4,19,A,205863,2026-07-13 13:09:01.728 -0700
15,59,B,123737,2026-07-13 13:09:01.728 -0700
22,81,B,119557,2026-07-13 13:09:01.728 -0700
5,14,B,34875,2026-07-13 13:09:01.728 -0700
10,74,B,126512,2026-07-13 13:09:01.728 -0700
1,24,A,151315,2026-07-13 13:09:01.728 -0700
13,55,A,219622,2026-07-13 13:09:01.728 -0700
10,6,B,126512,2026-07-13 13:09:01.728 -0700
12,1,B,112238,2026-07-13 13:09:01.728 -0700
35,32,B,103681,2026-07-13 13:09:01.728 -0700
39,31,A,184109,2026-07-13 13:09:01.728 -0700
27,34,A,204184,2026-07-13 13:09:01.728 -0700
2,40,A,202307,2026-07-13 13:09:01.728 -0700
1,71,A,151315,2026-07-13 13:09:01.728 -0700
15,4,B,123737,2026-07-13 13:09:01.728 -0700
37,91,C,39910,2026-07-13 13:09:01.728 -0700
2,83,A,202307,2026-07-13 13:09:01.728 -0700
12,5,B,112238,2026-07-13 13:09:01.728 -0700
41,19,A,196321,2026-07-13 13:09:01.728 -0700
34,38,A,158114,2026-07-13 13:09:01.728 -0700
11,56,A,207499,2026-07-13 13:09:01.728 -0700
23,92,B,114533,2026-07-13 13:09:01.728 -0700
28,23,A,206302,2026-07-13 13:09:01.728 -0700
4,79,A,205863,2026-07-13 13:09:01.728 -0700
24,79,A,203819,2026-07-13 13:09:01.728 -0700
10,40,B,126512,2026-07-13 13:09:01.728 -0700
14,98,A,200898,2026-07-13 13:09:01.728 -0700
32,22,A,203007,2026-07-13 13:09:01.728 -0700
16,35,B,57197,2026-07-13 13:09:01.728 -0700
35,13,B,103681,2026-07-13 13:09:01.728 -0700
2,37,A,202307,2026-07-13 13:09:01.728 -0700
29,34,B,93638,2026-07-13 13:09:01.728 -0700
29,30,B,93638,2026-07-13 13:09:01.728 -0700
7,97,B,70713,2026-07-13 13:09:01.728 -0700
45,25,B,118221,2026-07-13 13:09:01.728 -0700
39,9,A,184109,2026-07-13 13:09:01.728 -0700
39,91,A,184109,2026-07-13 13:09:01.728 -0700
34,56,A,158114,2026-07-13 13:09:01.728 -0700
42,7,C,39690,2026-07-13 13:09:01.728 -0700
18,38,B,120653,2026-07-13 13:09:01.728 -0700
32,21,A,203007,2026-07-13 13:09:01.728 -0700
8,28,A,155078,2026-07-13 13:09:01.728 -0700
40,90,A,155083,2026-07-13 13:09:01.728 -0700
23,28,B,114533,2026-07-13 13:09:01.728 -0700
45,93,B,118221,2026-07-13 13:09:01.728 -0700
3,79,B,37392,2026-07-13 13:09:01.728 -0700
29,19,B,93638,2026-07-13 13:09:01.728 -0700
19,93,A,203819,2026-07-13 13:09:01.728 -0700
44,13,C,39910,2026-07-13 13:09:01.728 -0700
11,71,A,207499,2026-07-13 13:09:01.728 -0700
7,90,B,70713,2026-07-13 13:09:01.728 -0700
25,42,B,128107,2026-07-13 13:09:01.728 -0700
8,34,A,155078,2026-07-13 13:09:01.728 -0700
35,94,B,103681,2026-07-13 13:09:01.728 -0700
21,98,B,140167,2026-07-13 13:09:01.728 -0700
6,80,A,202505,2026-07-13 13:09:01.728 -0700
32,56,A,203007,2026-07-13 13:09:01.728 -0700
43,79,C,41062,2026-07-13 13:09:01.728 -0700
35,4,B,103681,2026-07-13 13:09:01.728 -0700
26,41,A,152513,2026-07-13 13:09:01.728 -0700
15,90,B,123737,2026-07-13 13:09:01.728 -0700
17,82,B,93188,2026-07-13 13:09:01.728 -0700
39,7,A,184109,2026-07-13 13:09:01.728 -0700
11,55,A,207499,2026-07-13 13:09:01.728 -0700
16,41,B,57197,2026-07-13 13:09:01.728 -0700
22,83,B,119557,2026-07-13 13:09:01.728 -0700
17,83,B,93188,2026-07-13 13:09:01.728 -0700
5,28,B,34875,2026-07-13 13:09:01.728 -0700
25,81,B,128107,2026-07-13 13:09:01.728 -0700
30,28,C,42988,2026-07-13 13:09:01.728 -0700
31,10,A,203750,2026-07-13 13:09:01.728 -0700
25,80,B,128107,2026-07-13 13:09:01.728 -0700
11,74,A,207499,2026-07-13 13:09:01.728 -0700
8,83,A,155078,2026-07-13 13:09:01.728 -0700
34,11,A,158114,2026-07-13 13:09:01.728 -0700
44,91,C,39910,2026-07-13 13:09:01.728 -0700
5,7,B,34875,2026-07-13 13:09:01.728 -0700
9,82,B,125833,2026-07-13 13:09:01.728 -0700
7,11,B,70713,2026-07-13 13:09:01.728 -0700
6,59,A,202505,2026-07-13 13:09:01.728 -0700
23,8,B,114533,2026-07-13 13:09:01.728 -0700
17,48,B,93188,2026-07-13 13:09:01.728 -0700
4,52,A,205863,2026-07-13 13:09:01.728 -0700
12,30,B,112238,2026-07-13 13:09:01.728 -0700
26,14,A,152513,2026-07-13 13:09:01.728 -0700
38,7,C,39690,2026-07-13 13:09:01.728 -0700
19,33,A,203819,2026-07-13 13:09:01.728 -0700
7,82,B,70713,2026-07-13 13:09:01.728 -0700
6,9,A,202505,2026-07-13 13:09:01.728 -0700
33,4,A,39690,2026-07-13 13:09:01.728 -0700
17,92,B,93188,2026-07-13 13:09:01.728 -0700
39,34,A,184109,2026-07-13 13:09:01.728 -0700
22,24,B,119557,2026-07-13 13:09:01.728 -0700
34,85,A,158114,2026-07-13 13:09:01.728 -0700
2,55,A,202307,2026-07-13 13:09:01.728 -0700
17,52,B,93188,2026-07-13 13:09:01.728 -0700
42,81,C,39690,2026-07-13 13:09:01.728 -0700
25,31,B,128107,2026-07-13 13:09:01.728 -0700
28,79,A,206302,2026-07-13 13:09:01.728 -0700
33,52,A,39690,2026-07-13 13:09:01.728 -0700
10,9,B,126512,2026-07-13 13:09:01.728 -0700
21,94,B,140167,2026-07-13 13:09:01.728 -0700
33,11,A,39690,2026-07-13 13:09:01.728 -0700
30,91,C,42988,2026-07-13 13:09:01.728 -0700
24,80,A,203819,2026-07-13 13:09:01.728 -0700
29,90,B,93638,2026-07-13 13:09:01.728 -0700
40,6,A,155083,2026-07-13 13:09:01.728 -0700
25,13,B,128107,2026-07-13 13:09:01.728 -0700
30,87,C,42988,2026-07-13 13:09:01.728 -0700
44,95,C,39910,2026-07-13 13:09:01.728 -0700
41,12,A,196321,2026-07-13 13:09:01.728 -0700
27,13,A,204184,2026-07-13 13:09:01.728 -0700
9,67,B,125833,2026-07-13 13:09:01.728 -0700
10,13,B,126512,2026-07-13 13:09:01.728 -0700
2,33,A,202307,2026-07-13 13:09:01.728 -0700
11,42,A,207499,2026-07-13 13:09:01.728 -0700
25,35,B,128107,2026-07-13 13:09:01.728 -0700
8,59,A,155078,2026-07-13 13:09:01.728 -0700
4,23,A,205863,2026-07-13 13:09:01.728 -0700
5,95,B,34875,2026-07-13 13:09:01.728 -0700
20,46,A,203742,2026-07-13 13:09:01.728 -0700
29,42,B,93638,2026-07-13 13:09:01.728 -0700
1,7,A,151315,2026-07-13 13:09:01.728 -0700
2,21,A,202307,2026-07-13 13:09:01.728 -0700
21,2,B,140167,2026-07-13 13:09:01.728 -0700
1,42,A,151315,2026-07-13 13:09:01.728 -0700
24,56,A,203819,2026-07-13 13:09:01.728 -0700
3,59,B,37392,2026-07-13 13:09:01.728 -0700
10,97,B,126512,2026-07-13 13:09:01.728 -0700
27,8,A,204184,2026-07-13 13:09:01.728 -0700
13,49,A,219622,2026-07-13 13:09:01.728 -0700
3,1,B,37392,2026-07-13 13:09:01.728 -0700
20,26,A,203742,2026-07-13 13:09:01.728 -0700
13,46,A,219622,2026-07-13 13:09:01.728 -0700
6,98,A,202505,2026-07-13 13:09:01.728 -0700
11,6,A,207499,2026-07-13 13:09:01.728 -0700
14,92,A,200898,2026-07-13 13:09:01.728 -0700
19,6,A,203819,2026-07-13 13:09:01.728 -0700
20,33,A,203742,2026-07-13 13:09:01.728 -0700
3,36,B,37392,2026-07-13 13:09:01.728 -0700
16,7,B,57197,2026-07-13 13:09:01.728 -0700
21,21,B,140167,2026-07-13 13:09:01.728 -0700
21,16,B,140167,2026-07-13 13:09:01.728 -0700
1,38,A,151315,2026-07-13 13:09:01.728 -0700
12,7,B,112238,2026-07-13 13:09:01.728 -0700
35,8,B,103681,2026-07-13 13:09:01.728 -0700
31,36,A,203750,2026-07-13 13:09:01.728 -0700
28,58,A,206302,2026-07-13 13:09:01.728 -0700
2,72,A,202307,2026-07-13 13:09:01.728 -0700
21,95,B,140167,2026-07-13 13:09:01.728 -0700
3,23,B,37392,2026-07-13 13:09:01.728 -0700
43,74,C,41062,2026-07-13 13:09:01.728 -0700
18,40,B,120653,2026-07-13 13:09:01.728 -0700
38,1,C,39690,2026-07-13 13:09:01.728 -0700
15,19,B,123737,2026-07-13 13:09:01.728 -0700
26,34,A,152513,2026-07-13 13:09:01.728 -0700
41,13,A,196321,2026-07-13 13:09:01.728 -0700
18,55,B,120653,2026-07-13 13:09:01.728 -0700
24,26,A,203819,2026-07-13 13:09:01.728 -0700
26,32,A,152513,2026-07-13 13:09:01.728 -0700
12,49,B,112238,2026-07-13 13:09:01.728 -0700
8,93,A,155078,2026-07-13 13:09:01.728 -0700
7,67,B,70713,2026-07-13 13:09:01.728 -0700
25,79,B,128107,2026-07-13 13:09:01.728 -0700
45,28,B,118221,2026-07-13 13:09:01.728 -0700
32,2,A,203007,2026-07-13 13:09:01.728 -0700
16,17,B,57197,2026-07-13 13:09:01.728 -0700
22,3,B,119557,2026-07-13 13:09:01.728 -0700
27,17,A,204184,2026-07-13 13:09:01.728 -0700
6,22,A,202505,2026-07-13 13:09:01.728 -0700
12,98,B,112238,2026-07-13 13:09:01.728 -0700
7,32,B,70713,2026-07-13 13:09:01.728 -0700
23,56,B,114533,2026-07-13 13:09:01.728 -0700
33,12,A,39690,2026-07-13 13:09:01.728 -0700
26,36,A,152513,2026-07-13 13:09:01.728 -0700
39,2,A,184109,2026-07-13 13:09:01.728 -0700
13,3,A,219622,2026-07-13 13:09:01.728 -0700
2,32,A,202307,2026-07-13 13:09:01.728 -0700
28,8,A,206302,2026-07-13 13:09:01.728 -0700
4,32,A,205863,2026-07-13 13:09:01.728 -0700
4,46,A,205863,2026-07-13 13:09:01.728 -0700
29,97,B,93638,2026-07-13 13:09:01.728 -0700
28,49,A,206302,2026-07-13 13:09:01.728 -0700
32,46,A,203007,2026-07-13 13:09:01.728 -0700
37,7,C,39910,2026-07-13 13:09:01.728 -0700
19,38,A,203819,2026-07-13 13:09:01.728 -0700
15,9,B,123737,2026-07-13 13:09:01.728 -0700
8,99,A,155078,2026-07-13 13:09:01.728 -0700
43,90,C,41062,2026-07-13 13:09:01.728 -0700
27,14,A,204184,2026-07-13 13:09:01.728 -0700
39,32,A,184109,2026-07-13 13:09:01.728 -0700
42,8,C,39690,2026-07-13 13:09:01.728 -0700
10,79,B,126512,2026-07-13 13:09:01.728 -0700
21,28,B,140167,2026-07-13 13:09:01.728 -0700
22,27,B,119557,2026-07-13 13:09:01.728 -0700
15,11,B,123737,2026-07-13 13:09:01.728 -0700
7,59,B,70713,2026-07-13 13:09:01.728 -0700
11,52,A,207499,2026-07-13 13:09:01.728 -0700
20,59,A,203742,2026-07-13 13:09:01.728 -0700
22,9,B,119557,2026-07-13 13:09:01.728 -0700
7,7,B,70713,2026-07-13 13:09:01.728 -0700
37,67,C,39910,2026-07-13 13:09:01.728 -0700
38,32,C,39690,2026-07-13 13:09:01.728 -0700
1,5,A,151315,2026-07-13 13:09:01.728 -0700
22,72,B,119557,2026-07-13 13:09:01.728 -0700
43,16,C,41062,2026-07-13 13:09:01.728 -0700
29,49,B,93638,2026-07-13 13:09:01.728 -0700
39,41,A,184109,2026-07-13 13:09:01.728 -0700
1,82,A,151315,2026-07-13 13:09:01.728 -0700
1,46,A,151315,2026-07-13 13:09:01.728 -0700
19,51,A,203819,2026-07-13 13:09:01.728 -0700
45,90,B,118221,2026-07-13 13:09:01.728 -0700
10,11,B,126512,2026-07-13 13:09:01.728 -0700
10,19,B,126512,2026-07-13 13:09:01.728 -0700
10,93,B,126512,2026-07-13 13:09:01.728 -0700
17,97,B,93188,2026-07-13 13:09:01.728 -0700
36,31,A,39910,2026-07-13 13:09:01.728 -0700
8,47,A,155078,2026-07-13 13:09:01.728 -0700
1,2,A,151315,2026-07-13 13:09:01.728 -0700
11,14,A,207499,2026-07-13 13:09:01.728 -0700
20,23,A,203742,2026-07-13 13:09:01.728 -0700
8,87,A,155078,2026-07-13 13:09:01.728 -0700
16,59,B,57197,2026-07-13 13:09:01.728 -0700
24,27,A,203819,2026-07-13 13:09:01.728 -0700
15,26,B,123737,2026-07-13 13:09:01.728 -0700
29,1,B,93638,2026-07-13 13:09:01.728 -0700
30,8,C,42988,2026-07-13 13:09:01.728 -0700
17,32,B,93188,2026-07-13 13:09:01.728 -0700
31,82,A,203750,2026-07-13 13:09:01.728 -0700
22,23,B,119557,2026-07-13 13:09:01.728 -0700
24,25,A,203819,2026-07-13 13:09:01.728 -0700
38,21,C,39690,2026-07-13 13:09:01.728 -0700
40,17,A,155083,2026-07-13 13:09:01.728 -0700
17,13,B,93188,2026-07-13 13:09:01.728 -0700
15,32,B,123737,2026-07-13 13:09:01.728 -0700
31,94,A,203750,2026-07-13 13:09:01.728 -0700
29,26,B,93638,2026-07-13 13:09:01.728 -0700
17,16,B,93188,2026-07-13 13:09:01.728 -0700
43,12,C,41062,2026-07-13 13:09:01.728 -0700
20,44,A,203742,2026-07-13 13:09:01.728 -0700
6,21,A,202505,2026-07-13 13:09:01.728 -0700
3,30,B,37392,2026-07-13 13:09:01.728 -0700
20,37,A,203742,2026-07-13 13:09:01.728 -0700
1,81,A,151315,2026-07-13 13:09:01.728 -0700
30,41,C,42988,2026-07-13 13:09:01.728 -0700
5,38,B,34875,2026-07-13 13:09:01.728 -0700
44,7,C,39910,2026-07-13 13:09:01.728 -0700
5,90,B,34875,2026-07-13 13:09:01.728 -0700
34,4,A,158114,2026-07-13 13:09:01.728 -0700
44,22,C,39910,2026-07-13 13:09:01.728 -0700
9,34,B,125833,2026-07-13 13:09:01.728 -0700
14,94,A,200898,2026-07-13 13:09:01.728 -0700
17,17,B,93188,2026-07-13 13:09:01.728 -0700
25,83,B,128107,2026-07-13 13:09:01.728 -0700
18,7,B,120653,2026-07-13 13:09:01.728 -0700
35,55,B,103681,2026-07-13 13:09:01.728 -0700
33,13,A,39690,2026-07-13 13:09:01.728 -0700
19,1,A,203819,2026-07-13 13:09:01.728 -0700
30,22,C,42988,2026-07-13 13:09:01.728 -0700
29,87,B,93638,2026-07-13 13:09:01.728 -0700
2,10,A,202307,2026-07-13 13:09:01.728 -0700
24,85,A,203819,2026-07-13 13:09:01.728 -0700
20,4,A,203742,2026-07-13 13:09:01.728 -0700
29,98,B,93638,2026-07-13 13:09:01.728 -0700
44,12,C,39910,2026-07-13 13:09:01.728 -0700
32,17,A,203007,2026-07-13 13:09:01.728 -0700
9,49,B,125833,2026-07-13 13:09:01.728 -0700
33,9,A,39690,2026-07-13 13:09:01.728 -0700
31,83,A,203750,2026-07-13 13:09:01.728 -0700
33,3,A,39690,2026-07-13 13:09:01.728 -0700
2,22,A,202307,2026-07-13 13:09:01.728 -0700
35,81,B,103681,2026-07-13 13:09:01.728 -0700
27,47,A,204184,2026-07-13 13:09:01.728 -0700
36,91,A,39910,2026-07-13 13:09:01.728 -0700
40,58,A,155083,2026-07-13 13:09:01.728 -0700
3,91,B,37392,2026-07-13 13:09:01.728 -0700
43,42,C,41062,2026-07-13 13:09:01.728 -0700
12,16,B,112238,2026-07-13 13:09:01.728 -0700
19,47,A,203819,2026-07-13 13:09:01.728 -0700
27,26,A,204184,2026-07-13 13:09:01.728 -0700
7,35,B,70713,2026-07-13 13:09:01.728 -0700
10,14,B,126512,2026-07-13 13:09:01.728 -0700
2,24,A,202307,2026-07-13 13:09:01.728 -0700
18,22,B,120653,2026-07-13 13:09:01.728 -0700
20,56,A,203742,2026-07-13 13:09:01.728 -0700
1,79,A,151315,2026-07-13 13:09:01.728 -0700
31,47,A,203750,2026-07-13 13:09:01.728 -0700
20,51,A,203742,2026-07-13 13:09:01.728 -0700
5,80,B,34875,2026-07-13 13:09:01.728 -0700
4,67,A,205863,2026-07-13 13:09:01.728 -0700
5,51,B,34875,2026-07-13 13:09:01.728 -0700
25,54,B,128107,2026-07-13 13:09:01.728 -0700
38,55,C,39690,2026-07-13 13:09:01.728 -0700
28,12,A,206302,2026-07-13 13:09:01.728 -0700
13,78,A,219622,2026-07-13 13:09:01.728 -0700
20,45,A,203742,2026-07-13 13:09:01.728 -0700
5,98,B,34875,2026-07-13 13:09:01.728 -0700
45,45,B,118221,2026-07-13 13:09:01.728 -0700
21,47,B,140167,2026-07-13 13:09:01.728 -0700
41,99,A,196321,2026-07-13 13:09:01.728 -0700
33,44,A,39690,2026-07-13 13:09:01.728 -0700
33,23,A,39690,2026-07-13 13:09:01.728 -0700
2,47,A,202307,2026-07-13 13:09:01.728 -0700
26,50,A,152513,2026-07-13 13:09:01.728 -0700
2,78,A,202307,2026-07-13 13:09:01.728 -0700
21,51,B,140167,2026-07-13 13:09:01.728 -0700
33,35,A,39690,2026-07-13 13:09:01.728 -0700
40,78,A,155083,2026-07-13 13:09:01.728 -0700
23,48,B,114533,2026-07-13 13:09:01.728 -0700
29,48,B,93638,2026-07-13 13:09:01.728 -0700
15,99,B,123737,2026-07-13 13:09:01.728 -0700
37,71,C,39910,2026-07-13 13:09:01.728 -0700
18,48,B,120653,2026-07-13 13:09:01.728 -0700
21,96,B,140167,2026-07-13 13:09:01.728 -0700
9,71,B,125833,2026-07-13 13:09:01.728 -0700
33,90,A,39690,2026-07-13 13:09:01.728 -0700
16,47,B,57197,2026-07-13 13:09:01.728 -0700
7,71,B,70713,2026-07-13 13:09:01.728 -0700
45,16,B,118221,2026-07-13 13:09:01.728 -0700
40,82,A,155083,2026-07-13 13:09:01.728 -0700
35,25,B,103681,2026-07-13 13:09:01.728 -0700
18,29,B,120653,2026-07-13 13:09:01.728 -0700
6,92,A,202505,2026-07-13 13:09:01.728 -0700
9,48,B,125833,2026-07-13 13:09:01.728 -0700
18,6,B,120653,2026-07-13 13:09:01.728 -0700
9,9,B,125833,2026-07-13 13:09:01.728 -0700
43,82,C,41062,2026-07-13 13:09:01.728 -0700
1,37,A,151315,2026-07-13 13:09:01.728 -0700
27,50,A,204184,2026-07-13 13:09:01.728 -0700
24,37,A,203819,2026-07-13 13:09:01.728 -0700
28,9,A,206302,2026-07-13 13:09:01.728 -0700
15,46,B,123737,2026-07-13 13:09:01.728 -0700
20,11,A,203742,2026-07-13 13:09:01.728 -0700
45,5,B,118221,2026-07-13 13:09:01.728 -0700
23,17,B,114533,2026-07-13 13:09:01.728 -0700
44,6,C,39910,2026-07-13 13:09:01.728 -0700
45,58,B,118221,2026-07-13 13:09:01.728 -0700
10,41,B,126512,2026-07-13 13:09:01.728 -0700
9,79,B,125833,2026-07-13 13:09:01.728 -0700
34,22,A,158114,2026-07-13 13:09:01.728 -0700
4,60,A,205863,2026-07-13 13:09:01.728 -0700
1,9,A,151315,2026-07-13 13:09:01.728 -0700
12,58,B,112238,2026-07-13 13:09:01.728 -0700
11,31,A,207499,2026-07-13 13:09:01.728 -0700
21,3,B,140167,2026-07-13 13:09:01.728 -0700
31,3,A,203750,2026-07-13 13:09:01.728 -0700
15,54,B,123737,2026-07-13 13:09:01.728 -0700
1,17,A,151315,2026-07-13 13:09:01.728 -0700
29,14,B,93638,2026-07-13 13:09:01.728 -0700
21,42,B,140167,2026-07-13 13:09:01.728 -0700
22,87,B,119557,2026-07-13 13:09:01.728 -0700
45,35,B,118221,2026-07-13 13:09:01.728 -0700
31,1,A,203750,2026-07-13 13:09:01.728 -0700
25,14,B,128107,2026-07-13 13:09:01.728 -0700
32,16,A,203007,2026-07-13 13:09:01.728 -0700
44,46,C,39910,2026-07-13 13:09:01.728 -0700
42,52,C,39690,2026-07-13 13:09:01.728 -0700
31,6,A,203750,2026-07-13 13:09:01.728 -0700
30,80,C,42988,2026-07-13 13:09:01.728 -0700
26,35,A,152513,2026-07-13 13:09:01.728 -0700
4,26,A,205863,2026-07-13 13:09:01.728 -0700
2,6,A,202307,2026-07-13 13:09:01.728 -0700
1,10,A,151315,2026-07-13 13:09:01.728 -0700
19,44,A,203819,2026-07-13 13:09:01.728 -0700
42,94,C,39690,2026-07-13 13:09:01.728 -0700
18,5,B,120653,2026-07-13 13:09:01.728 -0700
40,60,A,155083,2026-07-13 13:09:01.728 -0700
28,81,A,206302,2026-07-13 13:09:01.728 -0700
40,42,A,155083,2026-07-13 13:09:01.728 -0700
29,16,B,93638,2026-07-13 13:09:01.728 -0700
29,46,B,93638,2026-07-13 13:09:01.728 -0700
2,44,A,202307,2026-07-13 13:09:01.728 -0700
35,9,B,103681,2026-07-13 13:09:01.728 -0700
14,97,A,200898,2026-07-13 13:09:01.728 -0700
35,72,B,103681,2026-07-13 13:09:01.728 -0700
37,98,C,39910,2026-07-13 13:09:01.728 -0700
3,81,B,37392,2026-07-13 13:09:01.728 -0700
38,5,C,39690,2026-07-13 13:09:01.728 -0700
3,17,B,37392,2026-07-13 13:09:01.728 -0700
16,12,B,57197,2026-07-13 13:09:01.728 -0700
20,93,A,203742,2026-07-13 13:09:01.728 -0700
27,55,A,204184,2026-07-13 13:09:01.728 -0700
6,56,A,202505,2026-07-13 13:09:01.728 -0700
17,98,B,93188,2026-07-13 13:09:01.728 -0700
27,58,A,204184,2026-07-13 13:09:01.728 -0700
15,58,B,123737,2026-07-13 13:09:01.728 -0700
26,12,A,152513,2026-07-13 13:09:01.728 -0700
4,71,A,205863,2026-07-13 13:09:01.728 -0700
13,98,A,219622,2026-07-13 13:09:01.728 -0700
14,31,A,200898,2026-07-13 13:09:01.728 -0700
14,72,A,200898,2026-07-13 13:09:01.728 -0700
44,74,C,39910,2026-07-13 13:09:01.728 -0700
42,92,C,39690,2026-07-13 13:09:01.728 -0700
25,93,B,128107,2026-07-13 13:09:01.728 -0700
6,49,A,202505,2026-07-13 13:09:01.728 -0700
4,55,A,205863,2026-07-13 13:09:01.728 -0700
13,11,A,219622,2026-07-13 13:09:01.728 -0700
13,7,A,219622,2026-07-13 13:09:01.728 -0700
10,10,B,126512,2026-07-13 13:09:01.728 -0700
17,95,B,93188,2026-07-13 13:09:01.728 -0700
6,90,A,202505,2026-07-13 13:09:01.728 -0700
26,91,A,152513,2026-07-13 13:09:01.728 -0700
28,95,A,206302,2026-07-13 13:09:01.728 -0700
33,96,A,39690,2026-07-13 13:09:01.728 -0700
30,42,C,42988,2026-07-13 13:09:01.728 -0700
44,4,C,39910,2026-07-13 13:09:01.728 -0700
